Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT
Date,,,,,,,,,,,,,,,
2020-11-02,105.80252075195312,150.2239990234375,194.31809997558594,107.66041546863478,153.98550415039062,197.15128238416838,104.392082791657,147.50599670410156,192.1956055274786,106.13324869085784,153.08700561523438,196.20047931662495,122866900,145148000,30842200
2020-11-03,107.42696380615234,152.42050170898438,198.25570678710938,108.44831311565359,153.7449951171875,199.87878793026076,105.76361714103741,149.0489959716797,195.07677965090937,106.66824505588045,150.92649841308594,195.81629302920805,107624400,97958000,27512000
2020-11-04,111.81391143798828,162.05799865722656,207.82127380371094,112.43645025464208,162.24249267578125,209.67485626382927,109.2848465676762,156.9864959716797,204.0084787900044,111.02601237155882,157.99949645996094,205.54512700602282,138235500,136780000,42311800
2020-11-05,115.7825927734375,166.10000610351562,214.44808959960938,116.35650010587017,168.33999633789062,215.2452247708473,113.68152628924997,164.44400024414062,212.39283054343502,114.73205582071998,165.99850463867188,213.24758747206437,126387100,115786000,36080100
2020-11-06,115.65103912353516,165.56849670410156,214.86106872558594,116.14797562576489,166.10000610351562,215.4757252251983,113.15658083671656,161.60000610351562,209.3963807274589,115.29051000363815,165.23199462890625,213.45887580060662,114457900,92946000,25231900
2020-11-09,113.34175109863281,157.18699645996094,209.74209594726562,118.86657505737031,164.4499969482422,219.08679901588386,113.07866742947716,155.60549926757812,209.2522964276708,117.41472698776981,161.55149841308594,215.552528311886,154515300,143808000,44395000
2020-11-10,113.00069427490234,151.75100708007812,202.65431213378906,114.57921088296683,155.6999969482422,207.92692156363216,111.20780194427195,150.9739990234375,201.4154006657828,112.59144977903753,154.75100708007812,206.00611859306744,138023400,131820000,44045100
2020-11-11,116.4305648803711,156.8695068359375,207.9749755859375,116.56697971266742,156.95750427246094,209.40596463350337,113.45866182357159,152.5,203.79722264006887,114.18945875403799,153.08900451660156,203.97970129421734,112295000,87338000,29440800
2020-11-12,116.1577377319336,155.51400756835938,206.908935546875,117.44394006005354,158.79400634765625,210.43360787323175,115.5341249324846,154.30250549316406,205.96774602530164,116.55724363092018,157.99749755859375,208.60885058483515,103162300,87240000,21593900
2020-11-13,116.20646667480469,156.4405059814453,207.93658447265625,116.60596516096147,157.08599853515625,208.81055361106783,114.85205685711352,154.26950073242188,205.6796490784843,116.38185824859463,156.10000610351562,207.79253006723377,81581900,75124000,18621100
2020-11-16,117.2198257446289,156.55299377441406,208.6280517578125,117.8921538375377,157.13499450683594,209.11786599098707,115.12487314428873,153.63450622558594,206.02537142510928,115.8751546907103,154.66000366210938,206.3615032186207,91183000,76174000,24953300
2020-11-17,116.3331527709961,156.7830047607422,205.96775817871094,117.58037862156883,159.46249389648438,209.06023821778518,115.9141621398769,156.76300048828125,205.6028008376703,116.48905971934391,159.177001953125,207.54281640460673,74271000,68894000,24154100
2020-11-18,115.0079574584961,155.2729949951172,203.2523651123047,116.75212717189736,157.0,207.1906890736731,114.97872676825749,155.2550048828125,203.10791885811983,115.57310891661412,156.6999969482422,205.72705225029574,76322100,58336000,28372800
2020-11-19,115.60233306884766,155.8509979248047,204.5426483154297,116.01157757714591,156.25,205.13002775894188,113.81918672462538,154.04600524902344,202.14498179494197,114.579214364051,155.2655029296875,203.54122197699857,74113000,60206000,24792700
2020-11-20,114.33561706542969,154.97000122070312,202.587890625,115.72900356959502,156.64450073242188,205.3803410647477,114.28690172841969,154.90249633789062,202.21235398389004,115.60233477250766,155.8509979248047,204.33076618227778,73604300,67488000,22843100
2020-11-23,110.93498229980469,154.91949462890625,202.3182830810547,114.60845935593927,156.9875030517578,204.41743292643147,110.83754418732941,153.2729949951172,200.4405998035543,114.17972274018632,155.8350067138672,203.1271290016807,127959300,94178000,25683500
2020-11-24,112.22118377685547,155.9029998779297,205.92922973632812,112.88377334383199,156.71249389648438,206.30476641302658,109.70724035208704,154.31300354003906,201.11464942330534,110.99345018861624,155.02499389648438,201.8175740349854,113874200,72042000,33979700
2020-11-25,113.05915069580078,159.2534942626953,205.93881225585938,113.76071690599676,159.89999389648438,207.30615102705005,112.22116965962786,157.01300048828125,204.58111204683652,112.5914448450371,157.093505859375,207.1328332231906,76499200,75808000,21012900
2020-11-27,113.60482025146484,159.76699829101562,207.24842834472656,114.48177809334693,160.8094940185547,208.2498693180052,113.24429850772803,159.50250244140625,206.10255583344318,113.58533560344574,160.56300354003906,206.88253021746993,46691300,47858000,14512200
2020-11-30,116.00184631347656,158.40199279785156,206.13145446777344,117.87268484188316,161.41949462890625,206.79585422790234,113.8191939296174,156.27749633789062,203.02122491772576,113.97510085734369,160.4239959716797,206.16034077504278,169410200,81278000,33064800
2020-12-01,119.57786560058594,161.00399780273438,208.1920928955078,120.30866252291607,162.44749450683594,209.26093033599784,116.93725361331916,157.85899353027344,205.43815230875452,117.91164950975933,159.4250030517578,206.55512379907677,127728200,90740000,30904500
2020-12-02,119.92866516113281,160.17649841308594,207.3832244873047,120.21124090192977,161.60000610351562,207.47952196924592,117.79473547645512,158.66299438476562,204.90853788508977,118.89580031413836,161.08250427246094,206.91140502741806,89004200,62586000,23724500
2020-12-03,119.79225158691406,159.3365020751953,206.29513549804688,120.61074069251367,161.4320068359375,208.35577521394413,119.08093920643189,159.0655059814453,205.7270038738795,120.35739564047255,160.2729949951172,206.65140972730723,78967600,57840000,25120900
2020-12-04,119.1198959350586,158.12899780273438,206.4106903076172,119.71427801461196,159.91050720214844,207.3928688175813,118.40858367403467,157.93800354003906,205.2744416994365,119.46093300511777,159.91050720214844,206.275882644911,78260400,58272000,24666000
2020-12-07,120.58148956298828,157.89999389648438,206.34323120117188,121.38049388333657,159.03799438476562,207.54687601466094,119.11989575010358,157.08450317382812,205.0914523494871,119.17835712372279,157.82400512695312,206.42026623238675,86712000,55026000,24620000
2020-12-08,121.19537353515625,158.864501953125,207.99951171875,121.78001709074977,159.2064971923828,208.90465524821175,119.93840178511279,156.00100708007812,204.99521804048064,121.18563492753421,157.94500732421875,206.03516924286643,82225500,65726000,23284100
2020-12-09,118.66193389892578,155.2100067138672,203.9456329345703,122.72516309946796,158.72149658203125,207.248428105221,117.90190627108922,154.39999389648438,203.37751596182986,121.34152267781417,158.39450073242188,207.18103161854123,115089200,82016000,32440600
2020-12-10,120.08454132080078,155.07449340820312,202.71304321289062,120.69841545820569,157.10499572753906,205.1781053693994,117.07366174152065,153.8000030517578,202.55897315487647,117.41469879893988,154.44949340820312,203.91668799188352,81312200,60604000,26733300
2020-12-11,119.27581787109375,155.8209991455078,205.3514862060547,119.61685498411975,155.93350219726562,205.40927351524726,117.46344071723955,153.64100646972656,201.35539019020393,119.29530252010173,154.83299255371094,202.26053369274635,86939800,61294000,30979400
2020-12-14,118.66193389892578,157.84849548339844,206.25660705566406,120.19173519532912,159.52349853515625,208.1920776453613,118.42808095975704,156.3000030517578,204.9855655587694,119.46093825563229,157.14999389648438,205.1974082570739,79184500,83116000,28798400
2020-12-15,124.6057357788086,158.25599670410156,206.189208984375,124.62522785843208,159.4250030517578,207.43136416672996,120.95175142467582,156.52450561523438,204.36929832147732,121.15637365642122,159.05050659179688,207.19063516532586,157243700,66390000,27000600
2020-12-16,124.53753662109375,162.04800415039062,211.14822387695312,125.083195941908,162.35000610351562,211.94744593741206,123.31954175566861,158.1840057373047,206.75732917273803,124.14778421139826,158.80050659179688,206.78621547792898,98208600,88552000,35023300
2020-12-17,125.40473937988281,161.8040008544922,211.2830047607422,126.26221246145955,163.17550659179688,212.69849230747425,124.76163456870026,161.0500030517578,209.83863091247932,125.59961557075925,162.5,211.71631397663495,94359800,69486000,32515800
2020-12-18,123.41698455810547,160.08250427246094,210.48382568359375,125.79451286164254,162.4709930419922,211.54303926528655,122.89080989581198,158.5800018310547,208.00913895972397,125.65809803446096,162.19949340820312,210.48382568359375,192541500,119914000,63354900
2020-12-21,124.94678497314453,160.3090057373047,214.3354949951172,125.02473843111304,161.34849548339844,215.69321024663452,120.28917365326492,158.3000030517578,209.22241276380078,121.8189749541549,160.00050354003906,209.48240422945884,121251600,76736000,37181900
2020-12-22,128.50335693359375,160.3260040283203,215.63539123535156,130.9685777717825,161.10000610351562,217.26272147411356,126.33044301842824,159.00399780273438,213.62290050976353,128.24026583476893,160.14199829101562,214.4317463478567,168904800,47388000,22612200
2020-12-23,127.6069107055664,159.2635040283203,212.82369995117188,129.03925919185082,160.50650024414062,215.26950014371707,127.43151168864978,159.20849609375,212.61185725422715,128.7761829686311,160.25,214.83619087921457,88223700,41876000,18699600
2020-12-24,128.59104919433594,158.63450622558594,214.48953247070312,130.04290467587725,160.10000610351562,215.3176407932119,127.74332938014881,158.4499969482422,212.99700977755072,127.95769770274158,159.69500732421875,213.20885246653657,54930100,29038000,10550600
2020-12-28,133.19017028808594,164.197998046875,216.61758422851562,133.82352163941158,165.1999969482422,217.6478966815725,130.09158377292042,158.63450622558594,214.7495248859083,130.5593044830477,159.6999969482422,216.12648767772666,124486200,113736000,17933500
2020-12-29,131.41680908203125,166.10000610351562,215.83761596679688,135.2364403537799,167.53250122070312,218.75525027736376,130.90038029198016,164.06100463867188,215.2887614859926,134.51539669044374,165.4969940185547,217.91751805737886,121047300,97458000,17403200
2020-12-30,130.2962188720703,164.29249572753906,213.459228515625,132.5081016930773,167.10499572753906,217.26275876733052,129.9844050523243,164.12350463867188,213.2570243678587,132.10859581206566,167.0500030517578,216.87758352145826,96452100,64186000,20272300
2020-12-31,129.29261779785156,162.84649658203125,214.17176818847656,131.29013272873263,164.14599609375,214.73026121397862,128.3474524139923,162.05999755859375,211.53337314240096,130.64702774975748,163.75,213.47846751495206,99116600,59144000,20942100
2021-01-04,126.09660339355469,159.3314971923828,209.61720275878906,130.189064056947,163.60000610351562,214.73028476717397,123.5144522310097,157.2010040283203,206.84399976050574,130.10137197592752,163.5,214.27771303640043,143301900,88228000,37130100
2021-01-05,127.6556396484375,160.92550659179688,209.81936645507812,128.36695957300432,161.16900634765625,210.41638429778985,125.14169569112941,158.2530059814453,207.70095443666122,125.58992448101938,158.30050659179688,209.20310087348537,97664900,53110000,23823000
2021-01-06,123.35852813720703,156.91900634765625,204.37893676757812,127.69459465788168,159.87550354003906,208.46170621201424,123.14415983466812,156.55799865722656,204.08043513541824,124.44985429829092,157.32400512695312,204.30190171848312,155088000,87896000,35930700
2021-01-07,127.56788635253906,158.10800170898438,210.1949462890625,128.2597138582748,160.427001953125,211.2060111195895,124.58623781714877,157.75,205.78480353780907,125.07343567896022,157.85000610351562,206.10255291692314,109578200,70290000,27694500
2021-01-08,128.66900634765625,159.13499450683594,211.47561645507812,129.2341578626651,159.53199768066406,212.4000223203444,126.89559833144519,157.11000061035156,208.98166743245133,129.03926675065185,159.0,210.57047302467421,105158200,70754000,22956200
2021-01-11,125.6775894165039,155.7104949951172,209.42459106445312,126.8371230123308,157.81900024414062,210.79192992294145,125.20988350887804,155.5,208.69276555362057,125.88221911439801,157.40049743652344,210.36824456255022,100384500,73668000,23031300
2021-01-12,125.5022201538086,156.04150390625,206.9595489501953,126.36943208463073,157.10699462890625,209.04908980314292,123.6118893484401,154.3000030517578,205.40926814467542,125.20989835135185,156.0,208.47133426979454,91951100,70292000,23249300
2021-01-13,127.53868865966797,158.29449462890625,208.3172607421875,128.08434802714223,159.49749755859375,208.72168373170615,125.20014426532036,156.10400390625,205.99662946841624,125.46322047371517,156.4219970703125,206.08330308204643,88636800,66424000,20087100
2021-01-14,125.60938262939453,156.37350463867188,205.120361328125,127.64586655028748,158.89999389648438,209.39571052919882,125.46321431935365,156.0294952392578,204.8507460355286,127.4509903383349,158.37600708007812,207.90318785686986,90221800,61418000,29480800
2021-01-15,123.88469696044922,155.21249389648438,204.76409912109375,126.8858381851589,157.12750244140625,206.55512362273902,123.74828212605794,154.7584991455078,204.16709585152313,125.48270567821912,156.1510009765625,205.601846104287,111598500,84880000,31746500
2021-01-19,124.55705261230469,156.03799438476562,208.41354370117188,125.41452591995923,157.25,208.93351188204568,123.68984069637378,154.8000030517578,204.74483605137272,124.50832983471444,155.35000610351562,205.8232972815894,90757300,66102000,30480900
2021-01-20,128.64950561523438,163.16900634765625,216.0205535888672,129.09773432738962,163.99000549316406,217.41677873184022,125.25861162121556,158.75,209.2319934261482,125.36579577837638,159.09950256347656,209.62679247896148,104319500,106196000,37777300
2021-01-21,133.3655548095703,165.34950256347656,216.62722778320312,136.09386615455463,167.42750549316406,217.90790790964056,130.16953762113462,164.47850036621094,214.17178888493385,130.37416729095122,164.64999389648438,216.36723633227427,120150900,98722000,30709400
2021-01-22,135.50926208496094,164.6114959716797,217.57086181640625,136.26928979361904,166.0955047607422,221.53808562831492,131.56295521732648,164.1580047607422,217.4264302971937,132.79068885405798,165.2154998779297,218.65896157091333,114459400,56438000,30172700
2021-01-25,139.2606658935547,164.6999969482422,221.01812744140625,141.37510329816405,168.1945037841797,221.25885646224975,133.04401504155618,162.15750122070312,215.90504538955952,139.40683420534555,166.4250030517578,220.6233283209189,157611700,74996000,33152100
2021-01-26,139.4945526123047,166.30650329589844,223.71424865722656,140.60536359839995,166.89999389648438,225.4956342233994,137.75037522505468,164.14349365234375,221.54768792244556,139.92328928555284,164.8179931640625,223.26167701719342,98390600,59104000,49169600
2021-01-27,138.4226837158203,161.62899780273438,224.26312255859375,140.60533595593498,167.3260040283203,231.52351716879807,136.81493637532154,160.35400390625,221.6054797824299,139.7576013848175,167.07449340820312,229.1739998613671,140843800,93204000,69870600
2021-01-28,133.5799102783203,161.88099670410156,230.06951904296875,138.35445839130662,165.08399963378906,233.6419439643718,133.19989652918113,161.4344940185547,226.37192502937796,135.9476996907254,161.7519989013672,226.87264547692646,142621100,62984000,49111200
2021-01-29,128.5812530517578,160.30999755859375,223.35800170898438,133.2388629438258,161.84950256347656,229.19327031508718,126.8760607101987,159.2274932861328,222.7706223615719,132.3521593578717,161.5,227.2385520115361,177523800,85872000,42503100
2021-02-01,130.7054901123047,167.1439971923828,230.76280212402344,131.9137466089755,167.51300048828125,233.5071184656375,127.57767214071629,161.75149536132812,223.81054777200376,130.32547623427098,162.1179962158203,226.34302142864746,106239800,83204000,33314200
2021-02-02,131.53370666503906,169.0,230.62802124023438,132.8199015096137,171.38699340820312,233.3241891585009,131.16343146870483,168.05650329589844,229.83843770793905,132.2547501087198,169.0,232.3516492231437,83305400,141972000,25916300
2021-02-03,130.51058959960938,165.62649536132812,233.9885711669922,132.2937358859012,171.6999969482422,236.001061935911,130.189037167514,165.43099975585938,230.3872602966129,132.28398241128824,171.25050354003906,230.6857765772008,89880900,141776000,27158100
2021-02-04,133.87225341796875,166.5500030517578,233.03530883789062,133.88199202454763,167.35000610351562,234.21970616270804,131.1439418976162,163.8874969482422,231.45612709773368,132.81016544490666,166.5,233.6612130884786,84183100,73414000,25296100
2021-02-05,133.45748901367188,167.6074981689453,233.21824645996094,134.10155478599495,168.85000610351562,234.25819747724333,132.57922833528005,165.135498046875,231.50425719803206,134.0332529018306,165.9499969482422,233.2471327638078,75693800,72416000,18054800
2021-02-08,133.6038818359375,166.14700317382812,233.47825622558594,133.6526774070411,168.25,234.6433764200728,131.6619312724292,165.1999969482422,231.879812053498,132.745127433531,167.9250030517578,234.13303208811857,71297200,65148000,22211900
2021-02-09,132.7256317138672,165.25,234.7300262451172,134.5504851694013,166.89999389648438,235.68330363620066,132.56950670280034,164.89199829101562,232.42865770253408,133.3209020588762,165.62449645996094,232.90047711656726,76774200,44070000,23565000
2021-02-10,132.12059020996094,164.32899475097656,233.81527709960938,133.68195923048688,165.8975067138672,236.80030797228451,131.15449145334966,162.6999969482422,231.95684152422675,133.18426522390598,165.6999969482422,235.9144269891913,73046600,63032000,22186700
2021-02-11,131.8668975830078,163.10650634765625,235.42333984375,133.09646585492624,164.60000610351562,236.05885324174923,130.5397381460376,162.4029998779297,233.17010522071408,132.61829297068624,164.60000610351562,235.7025790208932,64280000,46028000,15751100
2021-02-12,132.10107421875,163.885498046875,235.90478515625,132.25721410503192,164.0124969482422,236.20328675149594,130.46165008374714,161.66549682617188,233.7285856940002,131.10571594692075,162.5,234.8840819016654,60145100,46706000,16561100
2021-02-16,129.9737548828125,163.44749450683594,234.66261291503906,132.72565030112574,165.4149932861328,237.00250630228294,129.58340507467835,162.67950439453125,233.91153965319072,132.2182178860353,162.70249938964844,235.94329288535258,80576300,51494000,26728500
2021-02-17,127.68047332763672,165.4320068359375,235.68568420410156,129.0271538654206,166.04550170898438,235.79184951711372,126.34356083975098,162.97500610351562,232.5393531416647,128.08057622514062,163.17999267578125,232.90610871875649,97918500,65950000,21653500
2021-02-18,126.57777404785156,166.4114990234375,235.2899932861328,126.86076458634167,166.89999389648438,235.42511144667102,124.33331138864452,163.69700622558594,232.4621579524493,126.08007998005397,164.12100219726562,233.36938619896654,96856700,60548000,16925600
2021-02-19,126.73391723632812,162.4949951171875,232.5682830810547,127.55364438019302,166.6750030517578,235.357519055454,125.68976315176585,162.28750610351562,231.80581916446297,127.09499266659424,166.4114990234375,235.25135375289463,87668800,86104000,25262600
2021-02-22,122.95735931396484,159.03700256347656,226.3335418701172,126.5875301611266,161.61599731445312,229.63429798669347,122.56701700171384,158.61300659179688,224.29710878549207,124.91881659012454,160.406494140625,229.1420850074163,103916400,70314000,36446900
2021-02-23,122.82073211669922,159.72500610351562,225.1367645263672,123.65020481957035,160.2364959716797,226.64237089057255,115.53111655663116,154.67999267578125,220.75504884923313,120.77144442573531,156.35150146484375,222.29926881223878,158273000,93544000,30228700
2021-02-24,122.32306671142578,157.97650146484375,226.37213134765625,122.52799477151339,158.56149291992188,226.99946241478764,119.27841273851136,156.2689971923828,221.01563591612486,121.92297119749124,158.33749389648438,221.9904157335927,111039900,60226000,26339700
2021-02-25,118.06832885742188,152.85800170898438,221.0059814453125,123.40624037390658,158.91299438476562,226.41072157821975,117.62919844492515,152.38800048828125,219.93468239989207,121.66922504247013,156.83700561523438,223.98824118126558,148199500,90676000,39542200
2021-02-26,118.33181762695312,154.64649963378906,224.2777862548828,121.83512279314837,156.1219940185547,227.1635267514781,118.27326144324365,151.8350067138672,221.53679520376923,119.62969515081251,154.75999450683594,223.45741667405005,164560400,85518000,37819200
2021-03-01,124.70413208007812,157.3070068359375,228.67880249023438,124.84075076896436,157.47799682617188,229.190322220639,119.82487191939815,154.89950561523438,225.02093718023963,120.76168897682948,156.39450073242188,227.67505510194286,116307900,54582000,25324000
2021-03-02,122.09861755371094,154.72650146484375,225.71580505371094,125.6116836281733,158.17599487304688,229.02622117572872,121.99127322699131,154.3560028076172,225.31045068246263,125.3091718593238,157.17349243164062,228.7463241664664,102260900,51916000,22812500
2021-03-03,119.11250305175781,150.25,219.62583923339844,122.67436464921909,155.38900756835938,225.43594867579918,118.89781440194187,149.75,219.3362961558726,121.79609628413596,154.0590057373047,224.06546048406767,112966300,79774000,34029500
2021-03-04,117.22911071777344,148.8784942626953,218.82479858398438,120.61531871405342,152.906494140625,224.38397910952602,115.75557939943269,147.27149963378906,216.44091674299466,118.80999380846009,150.60000610351562,218.83445934783583,178155000,109632000,44727800
2021-03-05,118.4879379272461,150.0229949951172,223.5249786376953,118.99538509316949,150.4499969482422,225.13675020592078,114.7309095373517,144.0500030517578,218.56419183505847,118.05856814664855,150.25,221.51749870418848,153766600,107772000,41872800
2021-03-08,113.55013275146484,147.59750366210938,219.46177673339844,118.0780851740985,153.22950744628906,225.23327280071229,113.40375347089481,147.5655059814453,219.21084724413203,118.00977583585376,150.75,223.3030051783677,154376600,83700000,35267400
2021-03-09,118.16590881347656,153.1425018310547,225.6289825439453,119.11248639429279,154.54800415039062,227.17320254174396,115.92145380009946,150.25750732421875,223.59254960115035,116.1556561829824,150.89950561523438,224.7603679994169,129525800,80600000,33080500
2021-03-10,117.08272552490234,152.8820037841797,224.31637573242188,119.2198363292163,155.822998046875,228.7366899036803,116.56551771410868,151.50250244140625,223.9496202090389,118.75143154135017,154.92250061035156,228.7366899036803,111943300,60250000,29746800
2021-03-11,119.01490020751953,155.67950439453125,228.8621826171875,120.23471511713066,156.58900451660156,230.83104908863842,118.33180683620104,154.14649963378906,226.14049823339934,119.58089611241735,155.20050048828125,226.76784403921818,103026500,55528000,29907600
2021-03-12,118.10737609863281,154.47450256347656,227.53030395507812,118.24399479427487,154.94900512695312,227.59787039307844,116.28253747320228,152.27499389648438,225.0981625422207,117.49259196824357,153.75,225.85096576316667,88105100,48438000,22653700
2021-03-15,120.99590301513672,154.08399963378906,226.623046875,121.00566362104152,154.11199951171875,226.98980240187598,117.51211122320834,151.60450744628906,223.72764570940294,118.47821018844054,153.72850036621094,226.76782576934298,92403800,58272000,26034900
2021-03-16,122.53772735595703,154.59300231933594,229.4219512939453,124.14788454004912,156.44549560546875,231.69000678127296,121.70825469904881,153.79299926757812,227.713660424746,122.66458542743165,155.24850463867188,228.04180236689635,115227900,50776000,28092200
2021-03-17,121.74729919433594,156.7864990234375,228.77528381347656,122.82073491932013,158.65249633789062,230.2326451131581,119.38573166517871,153.51100158691406,225.09812680417906,121.05444515870833,153.66099548339844,227.9163154168868,111932600,62372000,29562100
2021-03-18,117.61944580078125,151.39950561523438,222.67567443847656,120.20545520924264,155.8314971923828,226.02468994660006,117.41451776473627,151.25,222.29927284060432,119.91269661765824,155.0500030517578,224.45151711937265,121229700,72992000,34833000
2021-03-19,117.09246826171875,153.7480010986328,222.31858825683594,118.49769739055492,153.864501953125,224.36466730643974,116.78995655293399,150.8314971923828,221.35345440675508,117.00464516374609,151.4615020751953,222.96522616917724,185549500,92508000,46430700
2021-03-22,120.41038513183594,155.5435028076172,227.76193237304688,120.87879739667785,156.32899475097656,228.6401929449053,117.3559708631763,153.00250244140625,222.11589371244168,117.42428020959487,153.3925018310547,222.24136581989566,111912300,58044000,30127000
2021-03-23,119.5809097290039,156.875,229.29644775390625,121.23985521691415,159.10000610351562,232.6454626014385,119.19056742444849,156.04249572753906,228.80423490816918,120.35183373308179,156.35000610351562,229.2095892623239,95467100,76346000,31638400
2021-03-24,117.1900634765625,154.35350036621094,227.25039672851562,119.93221266793454,158.0155029296875,229.70182994648408,117.17054971237121,154.25750732421875,227.11527859408858,119.85414272084951,157.552001953125,229.5570657763023,88530500,59180000,25620100
2021-03-25,117.67799377441406,152.31300354003906,224.2391815185547,118.72216260318802,155.48899841308594,228.67880284889418,116.12639260654137,151.85699462890625,223.49603910258872,116.65335360086424,153.64950561523438,227.09598402035778,98844700,71270000,34061900
2021-03-26,118.28301239013672,152.60150146484375,228.23484802246094,118.54649658241553,152.83299255371094,228.45683941055526,116.04831056099164,149.8000030517578,223.47674522544813,117.44377912870549,152.2030029296875,223.47674522544813,94071200,66258000,25479900
2021-03-29,118.45867919921875,153.7864990234375,227.03805541992188,119.61994551573255,154.5625,228.54366162589199,117.81462072071783,151.42250061035156,223.7952056198434,118.7124028156756,152.77200317382812,228.34097707042457,80819200,54920000,25227500
2021-03-30,117.0046615600586,152.76449584960938,223.76632690429688,117.49258758203952,153.64999389648438,225.6965949311555,115.98977454091903,151.6999969482422,223.04247639422488,117.20958959587135,153.50050354003906,225.3877449780055,85671900,46752000,24792000
2021-03-31,119.20032501220703,154.70399475097656,227.54959106445312,120.53723750663126,155.9665069580078,230.76348825734928,118.22447299809998,153.125,224.28743423812915,118.7123990051535,153.2030029296875,224.78930791758805,118323800,61878000,43623500
2021-04-01,120.0298080444336,158.0500030517578,233.90017700195312,121.18131381778825,158.1219940185547,234.37308312806474,119.53212138984829,155.77749633789062,229.75009881096892,120.67387400273938,155.89700317382812,230.15545323053863,75089100,58806000,30338000
2021-04-05,122.8597640991211,161.3365020751953,240.38589477539062,123.11348769511308,161.79800415039062,241.24486331170138,120.09810124646425,158.06199645996094,234.23798214468843,120.87878579790437,158.64999389648438,234.29588781932924,88651200,66698000,36910600
2021-04-06,123.16228485107422,161.1909942626953,239.21803283691406,124.06006693940361,162.36549377441406,240.70433221391554,122.61581009211896,160.8520050048828,238.2722059606404,123.44528283557895,161.1875,238.9767494186055,80171300,50756000,22931900
2021-04-07,124.81148529052734,163.96949768066406,241.18695068359375,124.8309990566897,165.1804962158203,242.18103740169644,122.11813140531842,161.1824951171875,238.57144611619614,122.79147173791083,161.69000244140625,239.16982440913486,83466700,66924000,22719800
2021-04-08,127.21205139160156,164.96499633789062,244.42013549804688,127.2413257567115,166.22500610351562,245.27910399325341,125.41648751004146,164.60000610351562,243.21371824484822,125.83609667016256,165.5449981689453,243.95687539631507,88844600,56242000,23625200
2021-04-09,129.78829956054688,168.61000061035156,246.92947387695312,129.8273270838628,168.61000061035156,247.0645920118145,126.34354362809765,164.44500732421875,243.63836428103437,126.66557653414618,165.23500061035156,244.0533647214043,106686700,86830000,24326800
2021-04-12,128.07083129882812,168.96949768066406,246.9873504638672,129.64195373047176,169.7519989013672,248.68599507557298,127.4755609392533,167.5574951171875,245.74231983580825,129.31992075985053,167.760498046875,245.82919305473987,91420000,65636000,27148700
2021-04-13,131.18377685546875,170.0,249.47740173339844,131.4082335358879,171.60000610351562,250.15300710764706,128.7441468621112,169.781494140625,247.87527625025893,129.2418409105608,170.04249572753906,248.29030612769103,91266500,66316000,23837500
2021-04-14,128.84170532226562,166.64999389648438,246.67857360839844,131.7399862101134,170.2064971923828,249.80559806542834,128.48064493977606,166.3000030517578,246.26357309412342,131.6814374875817,170.20199584960938,248.50269084403232,87222800,62904000,23070900
2021-04-15,131.25209045410156,168.95449829101562,250.45220947265625,131.7400164409198,169.85000610351562,250.86720991853863,130.41285716116144,167.60000610351562,248.74393332924026,130.5885182593821,168.5500030517578,248.93694240815205,89347100,64672000,25627500
2021-04-16,130.9202880859375,169.9720001220703,251.6490020751953,131.41796717012542,170.33999633789062,251.89994631274982,130.0615336909614,167.7794952392578,248.61849696413645,131.05690674965481,169.0,250.42329263319635,84922400,63720000,24878600
2021-04-19,131.5839385986328,168.60049438476562,249.71871948242188,132.19873039682528,171.79649353027344,252.36320622338988,130.12015994794706,168.00799560546875,248.83081284664505,130.28605307485228,169.51649475097656,251.11817532705464,94264200,54508000,23209300
2021-04-20,129.89566040039062,166.7344970703125,249.2554473876953,132.25722045509355,169.14950561523438,251.1278091865846,128.6270498214987,165.8000030517578,247.88494452684714,131.75954129528387,168.67999267578125,248.83078618875894,94812300,52460000,19722900
2021-04-21,130.2762451171875,168.1009979248047,251.49453735351562,130.52020812302493,168.14300537109375,251.59105661835648,128.12937364388216,165.1905059814453,248.2806549544807,129.16377440618163,165.8000030517578,249.91173333359447,68847100,44224000,24030400
2021-04-22,128.75392150878906,165.45199584960938,248.20346069335938,130.91054619483594,168.64349365234375,252.6527131654989,128.2367211149233,165.07249450683594,246.72679249981408,129.8273498266732,168.58399963378906,251.13744610153964,84566500,51612000,25606200
2021-04-23,131.07644653320312,167.04400634765625,252.04464721679688,131.85711621347775,168.75,252.3921106472037,128.9686026596944,165.4250030517578,248.29992393613864,128.9686026596944,165.9550018310547,248.88867077943797,78657500,63856000,21462600
2021-04-26,131.466796875,170.4499969482422,252.43072509765625,131.79858301727063,171.42250061035156,253.28970828839704,130.33480485867753,166.5469970703125,251.09886523953986,131.57414120224303,167.39999389648438,252.5369051279203,66905100,97614000,19763300
2021-04-27,131.14476013183594,170.8715057373047,252.83612060546875,132.1401334204204,173.0,254.01358510269813,130.87152274129448,169.90049743652344,251.05061705876582,131.7497836551319,172.17349243164062,252.45970425920484,66015800,76542000,31014200
2021-04-28,130.35430908203125,172.9250030517578,245.68446350097656,131.7595383135996,174.49400329589844,247.59543907281633,129.86638309275443,171.25,244.13059745767012,131.06667685708592,171.74000549316406,247.1514563079096,107760100,92638000,46903100
